created_at,id,source,text,screen_name,coordinates.long,coordinates.lat,place.country_code,place.name,place.place_type,place.log1,place.lat1,place.log2,place.lat2,place.log3,place.lat3,place.log4,place.lat4,hash_tags,urls,user_mentions,symbols
Sat Jul 31 11:47:56 +0000 2021,1421437469438844928,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @OptaJiro: 3 - 日本代表はニュージーランドにPK戦で勝利し、史上3度目のオリンピック準決勝進出（1968年、2012年）。歓喜。 #日本代表 #daihyo #U24日本代表 #Tokyo2020 #オリンピック,kaki_tsubata11,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u65e5\u672c\u4ee3\u8868"- "indices": [75- 80]}- {"text": "daihyo"- "indices": [81- 88]}- {"text": "U24\u65e5\u672c\u4ee3\u8868"- "indices": [89- 97]}- {"text": "Tokyo2020"- "indices": [98- 108]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [110- 117]}],[],[{"screen_name": "OptaJiro"- "name": "OptaJiro"- "id": 705408898652639236- "id_str": "705408898652639236"- "indices": [3- 12]}],[]
Sat Jul 31 11:47:56 +0000 2021,1421437469476618244,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,久保くんのインタビュー、なんて力強いんだ。#サッカー,k2fra,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [21- 26]}],[],[],[]
Sat Jul 31 11:47:56 +0000 2021,1421437469531119618,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @numberweb: もし大谷翔平ら大リーグのスーパースターが五輪に出てたら（出られないけど）… 豪華すぎる打線・投手陣を想像してみた（広尾晃） #侍ジャパン #侍JAPAN #ShoheiOhtani #Tokyo2020 #オリンピック #野球 #大谷翔平 http…,ko_nya_neko,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u4f8d\u30b8\u30e3\u30d1\u30f3"- "indices": [77- 83]}- {"text": "\u4f8dJAPAN"- "indices": [84- 91]}- {"text": "ShoheiOhtani"- "indices": [92- 105]}- {"text": "Tokyo2020"- "indices": [106- 116]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [117- 124]}- {"text": "\u91ce\u7403"- "indices": [125- 128]}- {"text": "\u5927\u8c37\u7fd4\u5e73"- "indices": [129- 134]}],[],[{"screen_name": "numberweb"- "name": "Number\u7de8\u96c6\u90e8"- "id": 67588511- "id_str": "67588511"- "indices": [3- 13]}],[]
Sat Jul 31 11:47:56 +0000 2021,1421437469740781569,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @gorin: #柔道 日本代表の皆さん、連日たくさんの感動をありがとうございました☺️🙌 @ajjf_judo #Tokyo2020 #オリンピック https://t.co/FYZt8P6m13,chanmaru90,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u67d4\u9053"- "indices": [11- 14]}- {"text": "Tokyo2020"- "indices": [61- 71]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [72- 79]}],[],[{"screen_name": "gorin"- "name": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "id": 2809683683- "id_str": "2809683683"- "indices": [3- 9]}- {"screen_name": "ajjf_judo"- "name": "\u5168\u65e5\u672c\u67d4\u9053\u9023\u76df(AJJF)"- "id": 3048524455- "id_str": "3048524455"- "indices": [50- 60]}],[]
Sat Jul 31 11:47:56 +0000 2021,1421437469824741378,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,吉田麻也選手✨ キャプテンとして… そしてあの場面… 物凄い重圧だったはず 流石✨ ありがとう😭 #東京2020 #サッカー,ryoma0426_ryon2,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u6771\u4eac2020"- "indices": [49- 56]}- {"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [58- 63]}],[],[],[]
Sat Jul 31 11:47:56 +0000 2021,1421437469799575552,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,RT @Tokyo2020jp: 🔴速報🔴 #ボクシング 女子フェザー級 入江 聖奈選手が決勝進出！🥊 銀メダル以上が確定です🏅 #Tokyo2020 #オリンピック https://t.co/pEAqIQIX7a,tomomogtr23,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30dc\u30af\u30b7\u30f3\u30b0"- "indices": [23- 29]}- {"text": "Tokyo2020"- "indices": [67- 77]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [78- 85]}],[],[{"screen_name": "Tokyo2020jp"- "name": "Tokyo 2020"- "id": 313297298- "id_str": "313297298"- "indices": [3- 15]}],[]
Sat Jul 31 11:47:56 +0000 2021,1421437469854105605,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,RT @gorin: #ボクシング 女子フェザー級🥊 入江聖奈選手が準決勝で勝利❗️決勝進出を決めました👏 決勝は8月3日（火）に行われます🥇🥈 @seeenaaa09 #Tokyo2020 #オリンピック https://t.co/29y9gWICJC,damenabouzu,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30dc\u30af\u30b7\u30f3\u30b0"- "indices": [11- 17]}- {"text": "Tokyo2020"- "indices": [87- 97]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [98- 105]}],[],[{"screen_name": "gorin"- "name": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "id": 2809683683- "id_str": "2809683683"- "indices": [3- 9]}- {"screen_name": "seeenaaa09"- "name": "\u5165\u6c5f\u8056\u5948"- "id": 3272812255- "id_str": "3272812255"- "indices": [75- 86]}],[]
Sat Jul 31 11:47:56 +0000 2021,1421437469958893574,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @gifushimbun: 【公式記録】 #サッカー 男子 準々決勝第３試合 ◇PK戦終了 🇯🇵日本 ✔️0 - 0 ニュージーランド 🇳🇿 前半 0 - 0 後半 0 - 0 延長前半 0 - 0 延長後半 0 - 0 PK…,watanabemasay12,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [25- 30]}],[],[{"screen_name": "gifushimbun"- "name": "\u5c90\u961c\u65b0\u805e"- "id": 175314670- "id_str": "175314670"- "indices": [3- 15]}],[]
Sat Jul 31 11:47:56 +0000 2021,1421437470068002821,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,次はカタールワールドカップで会いましょう。👍,YANAGIZAWA026,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[],[]
Sat Jul 31 11:47:56 +0000 2021,1421437470206414849,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,#ウチカフェしよう 食べたい🎵,xU9B0fMQ5wCUnnn,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30a6\u30c1\u30ab\u30d5\u30a7\u3057\u3088\u3046"- "indices": [0- 9]}],[],[],[]
Sat Jul 31 11:47:56 +0000 2021,1421437470390976512,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,RT @Chocolat_Music_: ＼金・土・日🎵週末も毎日 #当たる／ 🎊#アマギフ #プレゼント企画 🔊ショコラの動画拡散🎁GET‼️ ⚠️音量注意 🎁7/31 644日目 #Amazonギフト券【1500円分】 1⃣名様に #プレゼント🎁 🎯応募方法 1⃣@Ch…,kiiroitensikun,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u5f53\u305f\u308b"- "indices": [34- 38]}- {"text": "\u30a2\u30de\u30ae\u30d5"- "indices": [41- 46]}- {"text": "\u30d7\u30ec\u30bc\u30f3\u30c8\u4f01\u753b"- "indices": [47- 55]}- {"text": "Amazon\u30ae\u30d5\u30c8\u5238"- "indices": [93- 104]}- {"text": "\u30d7\u30ec\u30bc\u30f3\u30c8"- "indices": [119- 125]}],[],[{"screen_name": "Chocolat_Music_"- "name": "\u30b7\u30e7\u30b3\u30e9\u3061\u3083\u3093\uff20\u4f53\u5165\u30b7\u30e7\u30b3\u30e9\u5e83\u5831\u90e8\u3010\u56fa\u30c4\u30a4\u3067\ud83c\udf81\u4f01\u753b\u958b\u50ac\u4e2d\u3011"- "id": 1095217813097111552- "id_str": "1095217813097111552"- "indices": [3- 19]}],[]
Sat Jul 31 11:47:56 +0000 2021,1421437470428655621,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @TetsuNitta: PKはしびれるな。#サッカー,teresit21766543,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [25- 30]}],[],[{"screen_name": "TetsuNitta"- "name": "\u65b0\u7530\u54f2\u53f2 @SAKISIRU \u4e94\u8f2a\u9023\u65e5\u5831\u9053"- "id": 1226635238- "id_str": "1226635238"- "indices": [3- 14]}],[]
Sat Jul 31 11:47:56 +0000 2021,1421437470747500550,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,谷MOM #サッカー,hinatazaka_sora,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [6- 11]}],[],[],[]
Sat Jul 31 11:47:56 +0000 2021,1421437470890024963,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,4試合失点1はかなり良い流れでしょ #サッカー,S_yuzu_advance,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [18- 23]}],[],[],[]
Sat Jul 31 11:47:56 +0000 2021,1421437470994952192,<a href="http://twitter.com/#!/download/ipad" rel="nofollow">Twitter for iPad</a>,“au pays du Judo”…「柔道の国、日本」で柔道混合団体最初の金メダルをフランスが獲れたことを、2024パリオリンピック&amp;パラリンピック組織委員会会長のトニー・エスタンゲさんが喜んでおられる。Congrats!,unbonvinblanc,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[],[]
Sat Jul 31 11:47:56 +0000 2021,1421437471359868932,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,RT @gorin: #柔道 日本代表の皆さん、連日たくさんの感動をありがとうございました☺️🙌 @ajjf_judo #Tokyo2020 #オリンピック https://t.co/FYZt8P6m13,echo18009211,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u67d4\u9053"- "indices": [11- 14]}- {"text": "Tokyo2020"- "indices": [61- 71]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [72- 79]}],[],[{"screen_name": "gorin"- "name": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "id": 2809683683- "id_str": "2809683683"- "indices": [3- 9]}- {"screen_name": "ajjf_judo"- "name": "\u5168\u65e5\u672c\u67d4\u9053\u9023\u76df(AJJF)"- "id": 3048524455- "id_str": "3048524455"- "indices": [50- 60]}],[]
Sat Jul 31 11:47:56 +0000 2021,1421437471686987781,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,久保「チームを勝たせたい」 オリンピックの大舞台でこんな力強い言葉が聞けるなんて最高だよね。🇯🇵 #東京2020 #サッカー,ai_77,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u6771\u4eac2020"- "indices": [50- 57]}- {"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [59- 64]}],[],[],[]
Sat Jul 31 11:47:56 +0000 2021,1421437471942864899,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @anipoke_PR: #ヒカリ #ポッチャマ の #アニポケ 登場記念🎊 2週連続プレゼントキャンペーン開催❗ [第2弾]ぬいぐるみビーズクッション「むぎゅっとポッチャマ」を抽選で10名様にプレゼント🎁 📝応募方法 ①@anipoke_PRをフォロー ②このツイー…,9UwieGzeQGhrXo9,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30d2\u30ab\u30ea"- "indices": [16- 20]}- {"text": "\u30dd\u30c3\u30c1\u30e3\u30de"- "indices": [21- 27]}- {"text": "\u30a2\u30cb\u30dd\u30b1"- "indices": [30- 35]}],[],[{"screen_name": "anipoke_PR"- "name": "\u30a2\u30cb\u30e1\u300c\u30dd\u30b1\u30c3\u30c8\u30e2\u30f3\u30b9\u30bf\u30fc\u300d\u516c\u5f0f"- "id": 1163746138731585537- "id_str": "1163746138731585537"- "indices": [3- 14]}- {"screen_name": "anipoke_PR"- "name": "\u30a2\u30cb\u30e1\u300c\u30dd\u30b1\u30c3\u30c8\u30e2\u30f3\u30b9\u30bf\u30fc\u300d\u516c\u5f0f"- "id": 1163746138731585537- "id_str": "1163746138731585537"- "indices": [116- 127]}],[]
Sat Jul 31 11:47:57 +0000 2021,1421437472135815171,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @tanpan_rkrn: 小平太、普段はいけいけどんどーん！なのに、敵の気配とか罠に気づいた瞬間、すぐに指示をしたり素早く行動したりで、めちゃくちゃギャップあって良きですね…あとこれはクソでかボイスで言いますが、 一 人 称 私 な の ず る い,nare01dc,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[{"screen_name": "tanpan_rkrn"- "name": "\u307a"- "id": 1404313450810003456- "id_str": "1404313450810003456"- "indices": [3- 15]}],[]
Sat Jul 31 11:47:57 +0000 2021,1421437472148389893,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,#サッカー わぁ👏 嬉しいねやっぱり。,elf_miichon,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [0- 5]}],[],[],[]
Sat Jul 31 11:47:56 +0000 2021,1421437471821230083,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,日本代表厳しい試合を良く勝ちましたね！素晴らしい！ #サッカー https://t.co/vOgjzuCyG8,shuhei601,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [26- 31]}],[],[],[]
Sat Jul 31 11:47:57 +0000 2021,1421437472328744969,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,RT @nhk_sports: 【速報動画】 #サッカー 男子 準々決勝 日本×ニュージーランド PK戦に突入 ゴールキーパー #谷晃生 選手の好セーブをご覧ください PC💻スマホ📱でもご覧いただけます☟ https://t.co/NVtjyCKVfx #東京五輪 ＃東京…,pandq_0612,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [23- 28]}- {"text": "\u8c37\u6643\u751f"- "indices": [64- 68]}- {"text": "\u6771\u4eac\u4e94\u8f2a"- "indices": [129- 134]}],[{"url": "https://t.co/NVtjyCKVfx"- "expanded_url": "https://plus.nhk.jp/?cid=2020hk-tw-sports-livecut-0731"- "display_url": "plus.nhk.jp/?cid=2020hk-tw\u2026"- "indices": [104- 127]}],[{"screen_name": "nhk_sports"- "name": "NHK\u30b9\u30dd\u30fc\u30c4"- "id": 522820087- "id_str": "522820087"- "indices": [3- 14]}],[]
Sat Jul 31 11:47:57 +0000 2021,1421437472588722176,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,陸上橋岡くんもサッカー橋岡くんもまだまだがんばれーーーー！！！ #Tokyo2020 #Olympics,MayaxG24,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "Tokyo2020"- "indices": [32- 42]}- {"text": "Olympics"- "indices": [43- 52]}],[],[],[]
Sat Jul 31 11:47:57 +0000 2021,1421437472605544450,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @manzaigekijyo: 7/30(金)有料配信ライブレポート更新！ ⇒ https://t.co/TLVlAheST1 #アメブロ @ameba_officialより ／ マンゲキブログ毎日更新中💻 ぜひフォローお願いします✨✨ ＼,takion_info,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30a2\u30e1\u30d6\u30ed"- "indices": [67- 72]}],[{"url": "https://t.co/TLVlAheST1"- "expanded_url": "https://ameblo.jp/manzaigekijyo/entry-12689542803.html"- "display_url": "ameblo.jp/manzaigekijyo/\u2026"- "indices": [43- 66]}],[{"screen_name": "manzaigekijyo"- "name": "\u3088\u3057\u3082\u3068\u6f2b\u624d\u5287\u5834"- "id": 236287023- "id_str": "236287023"- "indices": [3- 17]}- {"screen_name": "ameba_official"- "name": "Ameba Topics"- "id": 1948793370- "id_str": "1948793370"- "indices": [73- 88]}],[]
Sat Jul 31 11:47:57 +0000 2021,1421437472882401280,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,谷ー！いい笑顔 #サッカー,fumi_rut,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [9- 14]}],[],[],[]
Sat Jul 31 11:47:57 +0000 2021,1421437472806866952,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,二本目キーパーよく止めたなあ 完璧読んでたよなあ 20才だって😳 #Tokyo2020 #サッカー,finsa54051,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "Tokyo2020"- "indices": [33- 43]}- {"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [44- 49]}],[],[],[]
Sat Jul 31 11:47:57 +0000 2021,1421437472886587407,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,次のスペイン戦も頑張って欲しいです👏👏👏👏👏,INx2sgKQleKxgpF,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[],[]
Sat Jul 31 11:47:57 +0000 2021,1421437473163419653,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,谷選手ほんまよお止めてくれた #サッカー,Asg151CM,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [15- 20]}],[],[],[]
Sat Jul 31 11:47:57 +0000 2021,1421437473276657669,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @nhk_sports: 【速報動画】 #サッカー 男子 準々決勝 日本×ニュージーランド PK戦に突入 ゴールキーパー #谷晃生 選手の好セーブをご覧ください PC💻スマホ📱でもご覧いただけます☟ https://t.co/NVtjyCKVfx #東京五輪 ＃東京…,jinmkr_ys74,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [23- 28]}- {"text": "\u8c37\u6643\u751f"- "indices": [64- 68]}- {"text": "\u6771\u4eac\u4e94\u8f2a"- "indices": [129- 134]}],[{"url": "https://t.co/NVtjyCKVfx"- "expanded_url": "https://plus.nhk.jp/?cid=2020hk-tw-sports-livecut-0731"- "display_url": "plus.nhk.jp/?cid=2020hk-tw\u2026"- "indices": [104- 127]}],[{"screen_name": "nhk_sports"- "name": "NHK\u30b9\u30dd\u30fc\u30c4"- "id": 522820087- "id_str": "522820087"- "indices": [3- 14]}],[]
Sat Jul 31 11:47:57 +0000 2021,1421437473297559555,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,次はサッカー日本とスペイン🇯🇵🇪🇸 いつやるの？⚽️ あああ！ 楽しみすぎるー💕頑張れ日本‼️ #サッカー #Tokyo2020 #オリンピック,kurumihime,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [50- 55]}- {"text": "Tokyo2020"- "indices": [57- 67]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [70- 77]}],[],[],[]
Sat Jul 31 11:47:57 +0000 2021,1421437473587040257,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @giftorao: ⛵️週末限定🏝️ 🐯ご当地応援プレゼント企画 本日は【#香川県】 #小豆島そうめん「#島の光　20束(1kg)」 2名様にプレゼント！ 【応募方法】 @giftorao フォロー このツイートをリツイート 【締め切り】 明日の19時▶️即当選発…,Shuuuuu_1107,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u9999\u5ddd\u770c"- "indices": [42- 46]}- {"text": "\u5c0f\u8c46\u5cf6\u305d\u3046\u3081\u3093"- "indices": [48- 56]}- {"text": "\u5cf6\u306e\u5149"- "indices": [57- 61]}],[],[{"screen_name": "giftorao"- "name": "\u304e\u3075\u3068\u3089"- "id": 1390599294994980869- "id_str": "1390599294994980869"- "indices": [3- 12]}- {"screen_name": "giftorao"- "name": "\u304e\u3075\u3068\u3089"- "id": 1390599294994980869- "id_str": "1390599294994980869"- "indices": [91- 100]}],[]
Sat Jul 31 11:47:57 +0000 2021,1421437473670922244,<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>,RT @Tokyo2020jp: #サッカー 男子 準々決勝⚽ 🇯🇵日本 vs ニュージーランド🇳🇿 PK戦の末、日本代表が勝利‼ ベスト4進出決定です✨ @jfa_samuraiblue #Tokyo2020 #オリンピック https://t.co/03FEWjVtFK,Kimon0831,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [17- 22]}- {"text": "Tokyo2020"- "indices": [98- 108]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [109- 116]}],[],[{"screen_name": "Tokyo2020jp"- "name": "Tokyo 2020"- "id": 313297298- "id_str": "313297298"- "indices": [3- 15]}- {"screen_name": "jfa_samuraiblue"- "name": "\u30b5\u30c3\u30ab\u30fc\u65e5\u672c\u4ee3\u8868\u3010U24\u3011#Tokyo2020 \u6e96\u3005\u6c7a\u52dd vs\ud83c\uddf3\ud83c\uddff7.31@\u30ab\u30b7\u30de"- "id": 108260481- "id_str": "108260481"- "indices": [80- 96]}],[]
Sat Jul 31 11:47:57 +0000 2021,1421437473771573256,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @Tokyo2020jp: 🏅メダル速報🏅 #柔道 混合団体 日本代表が #銀メダル 獲得🥋 #Tokyo2020 #オリンピック https://t.co/Ef6EzqF05A,k310s152,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u67d4\u9053"- "indices": [26- 29]}- {"text": "\u9280\u30e1\u30c0\u30eb"- "indices": [41- 46]}- {"text": "Tokyo2020"- "indices": [52- 62]}- {"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [63- 70]}],[],[{"screen_name": "Tokyo2020jp"- "name": "Tokyo 2020"- "id": 313297298- "id_str": "313297298"- "indices": [3- 15]}],[]
Sat Jul 31 11:47:57 +0000 2021,1421437473847009285,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,メダル🥇🥈🥉はもちろんだけど スペイン🇪🇸を倒したい！勝ちたい！ #サッカー #Football #サッカーU24日本代表 #U24日本代表 #daihyo #Tokyo2020 … https://t.co/vGZWfimd0j,ageshow,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [35- 40]}- {"text": "Football"- "indices": [49- 58]}- {"text": "\u30b5\u30c3\u30ab\u30fcU24\u65e5\u672c\u4ee3\u8868"- "indices": [67- 79]}- {"text": "U24\u65e5\u672c\u4ee3\u8868"- "indices": [81- 89]}- {"text": "daihyo"- "indices": [91- 98]}- {"text": "Tokyo2020"- "indices": [99- 109]}],[{"url": "https://t.co/vGZWfimd0j"- "expanded_url": "https://twitter.com/i/web/status/1421437473847009285"- "display_url": "twitter.com/i/web/status/1\u2026"- "indices": [117- 140]}],[],[]
Sat Jul 31 11:47:57 +0000 2021,1421437474014785538,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,アリエルさん最速情報ありがとう😊,Wasa7r,None,None,None,None,None,None,None,None,None,None,None,None,None,[],[],[],[]
Sat Jul 31 11:47:57 +0000 2021,1421437474123833349,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @kingclub_sub: ⭐️ヘブンクイーン応援⭐️ 💓#萌えリーン 提供💓 ／ Nintendo #SwitchLite or 2万円 #Amazonギフト券 1名様に #プレゼント 🎁 💝副賞有💝 ＼ 8／1 〆切（複数垢応募NG） （…,dodonpa______,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u840c\u3048\u30ea\u30fc\u30f3"- "indices": [34- 40]}- {"text": "SwitchLite"- "indices": [58- 69]}- {"text": "Amazon\u30ae\u30d5\u30c8\u5238"- "indices": [80- 91]}- {"text": "\u30d7\u30ec\u30bc\u30f3\u30c8"- "indices": [99- 105]}],[],[{"screen_name": "kingclub_sub"- "name": "\ud83d\udc51\u304d\u3093\u3050\u793e\u9577\ud83d\udc51\u304a\u3059\u3059\u3081\u30b3\u30b9\u30e1\u3068\u30a2\u30de\u30ae\u30d5\u3067\u7686\u3093\u306a\u306b\u7b11\u9854\u3092\u2661\u300e\u30d8\u30a2\u30e1\u30a4\u30af&\u5199\u771f\u30b9\u30bf\u30b8\u30aa\u300f\u904b\u55b6\u2661"- "id": 1322748349238272000- "id_str": "1322748349238272000"- "indices": [3- 16]}],[]
Sat Jul 31 11:47:57 +0000 2021,1421437474107129857,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,アメリカ🇺🇸とカナダ🇨🇦の陸上男子のユニフォーム✨好きだわ☺️ #オリンピック #陸上 #アメリカ #カナダ,urin3esoragoto,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30aa\u30ea\u30f3\u30d4\u30c3\u30af"- "indices": [33- 40]}- {"text": "\u9678\u4e0a"- "indices": [42- 45]}- {"text": "\u30a2\u30e1\u30ea\u30ab"- "indices": [46- 51]}- {"text": "\u30ab\u30ca\u30c0"- "indices": [52- 56]}],[],[],[]
Sat Jul 31 11:47:57 +0000 2021,1421437474291687428,<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>,RT @jfa_samuraiblue: ⚽試合終了⚽ 🏆#Tokyo2020 準々決勝 🇯🇵#U24日本代表 0-0(PK 4-2) U-24ニュージーランド代表🇳🇿 ⌚️18:00KO 📺NHK総合にて放送中 🔗https://t.co/DC8wCeBmxG #jfa…,mangahappiness,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "Tokyo2020"- "indices": [30- 40]}- {"text": "U24\u65e5\u672c\u4ee3\u8868"- "indices": [48- 56]}- {"text": "jfa"- "indices": [135- 139]}],[{"url": "https://t.co/DC8wCeBmxG"- "expanded_url": "http://www.jfa.jp/national_team/u24_2021/tokyo_olympic_2020/schedule_result/"- "display_url": "jfa.jp/national_team/\u2026"- "indices": [110- 133]}],[{"screen_name": "jfa_samuraiblue"- "name": "\u30b5\u30c3\u30ab\u30fc\u65e5\u672c\u4ee3\u8868\u3010U24\u3011#Tokyo2020 \u6e96\u6c7a\u52dd vs\ud83c\uddea\ud83c\uddf88.3@\u57fc\u7389"- "id": 108260481- "id_str": "108260481"- "indices": [3- 19]}],[]
Sat Jul 31 11:47:57 +0000 2021,1421437474350374917,<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>,久保くんはコメント素敵だな。。。 まじ、いいなぁ。 #サッカー #Tokyo2020,pink_headache,None,None,None,None,None,None,None,None,None,None,None,None,None,[{"text": "\u30b5\u30c3\u30ab\u30fc"- "indices": [26- 31]}- {"text": "Tokyo2020"- "indices": [32- 42]}],[],[],[]
